id,xcoord,ycoord
,290032.937163697,9128168.56600695
,290075.473217283,9128141.2360788
,290051.842076402,9128154.38732242
,290066.637225476,9128078.35669524
,290060.67806821,9128003.76448533
,290062.527461844,9127992.05165898
,290066.123505022,9127960.6119672
,290067.972898656,9127948.69365267
,290069.82229229,9127931.43264542
,290078.86377228,9127886.01975729
,290075.678705465,9127902.35606772
,290022.354522346,9127800.43392966
,290024.820380525,9127791.70068195
,290095.611059078,9127798.79002421
,290031.087770063,9127690.7032407
,290035.403021876,9127674.46967436
,290099.515334528,9127726.25269611
,290032.937163697,9127655.15378529
,290041.773155505,9127640.76961258
,290044.649990047,9127616.11103079
,290030.471305518,9127611.17931443
,290142.667852659,9127557.34141086
,290141.845899933,9127515.42182181
,290058.00672185,9127550.35481268
,290056.362816397,9127519.94256181
,290064.171367297,9127485.00957094
,290078.144563644,9127431.58264373
,290080.713165914,9127424.49330147
,290081.637862731,9127421.41097874
,290081.637862731,9127415.76005375
,290084.822929545,9127408.36247921
,290082.151583185,9127384.52585015
,290077.014378645,9127372.40204744
,290083.590000456,9127365.0044729
,290081.637862731,9127358.22336291
,290087.699764087,9127347.43523338
,290157.15476946,9127361.81940609
,290160.031604002,9127343.11998156
,290079.274748643,9127314.04340387
,290081.843350912,9127305.00192388
,290087.494275906,9127310.85833705
,290085.233905908,9127287.84366072
,290086.261346816,9127278.18571618
,290089.138181358,9127260.51373257
,290091.193063174,9127251.67774076
,290093.453433171,9127235.6496626
,290094.275385898,9127224.24506852
,290095.148710669,9127262.67135848
,290102.238052934,9127219.31335216
,290194.091270098,9127177.08553085
,290106.96428111,9127197.63434901
,290108.608186563,9127187.35993993
,290110.663068378,9127172.97576722
,290120.064152686,9127156.84494497
,290123.762939954,9127115.69593661
,290114.824204055,9127127.81973932
,290110.714440424,9127134.49810522
,290113.796763147,9127113.94928706
,290217.465550753,9126995.69083856
,290124.173916317,9127057.33729304
,290126.228798133,9126986.64935857
,290219.931408932,9126968.97737496
,290221.986290747,9126958.29198951
,290214.691460301,9126944.72976953
,290222.29452302,9126933.94164
,290219.417688478,9126938.56512408
,290235.34302255,9126920.07118774
,290229.281121193,9126919.04374683
,290219.212200296,9126910.41324321
,290156.538304915,9126916.0641682
,290144.825478565,9126888.73424005
,290146.880360381,9126879.07629552
,290146.6748722,9126870.85676825
,290148.729754015,9126864.28114644
,290152.634029465,9126853.18478464
,290156.538304915,9126858.73296554
,290224.349404835,9126886.26838187
,290229.897585738,9126850.30795009
,290164.552343997,9126825.23839194
,290152.942261738,9126831.81401375
,290152.634029465,9126822.3615574
,290251.268356622,9126782.1886179
,290245.309199356,9126771.50323246
,290250.240915714,9126742.11842249
,290243.870782085,9126749.00227657
,290190.341110785,9126664.85486622
,290253.015006165,9126714.37751798
,290250.138171623,9126695.26711709
,290252.604029802,9126686.43112529
,290253.425982528,9126674.10183439
,290257.53574616,9126665.88230713
,290267.810155239,9126664.64937804
,290276.851635228,9126665.0603544
,290279.933957952,9126645.12800079
,290287.023300216,9126653.24478396
,290287.845252942,9126646.77190624
,290288.667205669,9126640.50451671
,290291.338552029,9126629.30541081
,290291.338552029,9126621.599604
,290280.447678406,9126613.38007674
,290204.930771676,9126594.47516404
,290208.629558945,9126583.17331405
,290291.646784302,9126588.31051859
,290275.207729775,9126587.28307768
,290273.769312504,9126560.15863771
,290211.300905305,9126548.44581136
,290209.656999853,9126565.50133043
,290213.766763484,9126529.33541047
,290216.438109845,9126510.63598595
,290219.314944387,9126500.36157687
,290278.290052499,9126502.62194687
,290279.72846977,9126487.41582143
,290278.033192272,9126511.61205481
,290271.611686598,9126517.57121208
,290270.327385463,9126522.29744025
,290270.892477962,9126527.48601684
,290272.947359778,9126532.10950092
,290274.231660913,9126543.87369932
,290205.906840539,9126482.7409653
,290214.126367802,9126462.39763533
,290214.948320528,9126445.54760444
,290287.485648625,9126463.8360526
,290286.86918408,9126450.06834443
,290286.86918408,9126444.52016353
,290285.019790446,9126435.06770718
,290285.636254991,9126424.99878628
,290290.362483167,9126417.60121174
,290212.636578486,9126425.40976264
,290214.537344165,9126421.45411514
,290215.462040982,9126412.87498356
,290216.746342117,9126405.16917676
,290216.540853936,9126398.38806676
,290217.568294843,9126392.83988586
,290217.876527116,9126389.96305132
,290294.523618844,9126392.32616541
,290217.465550753,9126376.50357543
,290219.72592075,9126371.57185907
,290222.602755292,9126363.96879635
,290222.191778929,9126354.10536364
,290223.219219837,9126346.7077891
,290222.808243473,9126341.98156092
,290296.989477022,9126385.54505542
,290299.455335201,9126379.79138633
,290299.24984702,9126373.01027634
,290299.24984702,9126363.4550759
,290300.482776109,9126358.72884772
,290229.383865284,9126327.18641185
,290229.589353465,9126320.76490617
,290229.281121193,9126312.59675096
,290228.048192104,9126306.43210551
,290227.328983468,9126300.57569233
,290220.445129385,9126293.89732643
,290246.028407992,9126294.41104689
,290233.801861188,9126286.39700781
,290302.845890197,9126351.94773773
,290304.900772013,9126344.24193092
,290307.366630192,9126336.94710048
,290308.599559282,9126331.29617548
,290309.113279735,9126324.61780958
,290310.96267337,9126318.96688459
,290239.041809818,9126264.61526056
,290244.179014357,9126266.46465419
,290246.644872536,9126254.34085148
,290248.288777989,9126245.60760376
,290350.005427869,9126307.6650346
,290342.094132879,9126307.45954642
,290337.162416521,9126305.30192051
,290331.511491527,9126304.47996779
,290323.600196537,9126304.89094415
,290336.032231522,9126290.60951553
,290342.402365151,9126293.28086189
,290347.4368256,9126293.89732644
,290351.44384514,9126296.15769643
,290329.867586075,9126288.34914553
,290354.115191501,9126267.69758328
,290366.136250123,9126253.41615466
,290373.020104206,9126243.34723377
,290378.157308745,9126234.71673014
,290388.637206006,9126226.49720288
,290380.725911015,9126200.605692
,290376.616147383,9126185.81054293
,290366.752714668,9126180.05687385
,290370.554246027,9126177.69375976
,290373.944801023,9126176.1525984
,290378.465541018,9126174.91966931
,290381.650607832,9126174.09771658
,290386.58232419,9126172.14557886
,290403.53509917,9126146.76778843
,290403.53509917,9126137.41807617
,290401.480217354,9126130.12324572
,290394.904595544,9126126.01348209
,290396.548500996,9126117.38297847
,290398.603382812,9126096.83416031
,290384.630186465,9126047.20876446
,290388.739950096,9126035.08496175
,290321.956291084,9126104.33447894
,290311.681882005,9126091.79969986
,290312.555206777,9126086.04603078
,290321.391198585,9126079.00806056
,290321.031594267,9126075.61750556
,290321.288454494,9126072.84341511
,290320.620617904,9126066.2677933
,290320.723361995,9126059.28119513
,290321.44257063,9126055.78789604
,290322.367267447,9126050.13697105
,290320.415129722,9126043.9723256
,290319.490432905,9126035.75279834
,290321.648058812,9126031.6430347
,290320.312385632,9126021.16313744
,290320.928850176,9126025.99210971
,290394.801851453,9126015.10123609
,290396.651245087,9126001.84724838
,290312.29834655,9126001.02529565
,290304.48979565,9126001.84724838
,290385.452139191,9125972.25695023
,290383.089025103,9125989.20972521
,290387.815253279,9125958.69473025
,290387.198788735,9125951.60538798
,290388.328973733,9125945.95446299
,290388.123485552,9125939.78981754
,290388.020741461,9125923.5562512
,290391.411296457,9125913.07635393
,290387.096044644,9125903.4184094
,290391.616784638,9125895.30162623
,290389.459158732,9125889.54795714
,290390.075623277,9125884.20526442
,290390.58934373,9125878.34885125
,290392.849713728,9125864.58114308
,290393.260690091,9125847.93660038
,290396.548500996,9125837.04572675
,290392.438737365,9125826.97680585
,290392.027761002,9125810.33226314
,290391.616784638,9125795.53711407
,290361.512766038,9125893.24674441
,290362.642951036,9125876.08848125
,290364.081368307,9125884.61624078
,290347.53956969,9125883.28056761
,290346.512128782,9125875.98573716
,290346.306640601,9125869.82109171
,290362.026486491,9125863.86193445
,290343.327061968,9125865.81407217
,290344.046270604,9125861.49882036
,290341.066691971,9125853.99850173
,290336.956928339,9125846.29269492
,290334.285581979,9125834.68261266
,290332.847164708,9125829.23717585
,290333.052652889,9125819.57923131
,290334.285581979,9125808.17463724
,290329.353865621,9125790.8108859
,290328.531912895,9125782.79684681
,290322.572755629,9125762.65900502
,290320.312385631,9125728.54796688
,290316.337791637,9125701.7206367
,290319.901409268,9125712.93086508
,290327.298983805,9125719.09551053
,290317.846527453,9125690.53265329
,290319.901409268,9125684.98447238
,290317.230062908,9125672.24420513
,290317.332806999,9125679.2308033
,290315.997133818,9125662.38077241
,290315.791645637,9125656.62710333
,290315.277925183,9125650.77069016
,290313.223043367,9125649.02404061
,290314.764204729,9125644.50330062
,290267.604667057,9125641.3182338
,290267.604667057,9125646.66092653
,290268.221131602,9125652.10636334
,290267.193690694,9125659.60668197
,290267.707411148,9125665.56583923
,290270.378757508,9125670.90853195
,290272.330895233,9125675.42927195
,290269.454060691,9125684.47075194
,290269.865037054,9125692.58753511
,290269.24857251,9125698.2384601
,290268.734852056,9125709.33482191
,290270.276013418,9125703.47840873
,290272.536383415,9125730.08912825
,290272.125407052,9125725.46564416
,290272.228151142,9125722.17783326
,290273.15284796,9125716.93788463
,290284.351953855,9125860.67686764
,290283.940977492,9125855.64240719
,290284.9684184,9125850.81343493
,290285.893115217,9125843.82683675
,290284.249209765,9125836.01828585
,290280.755910678,9125829.23717586
,290280.858654768,9125824.20271541
,290278.803772953,9125818.96276678
,290274.796753412,9125811.05147179
,290275.721450229,9125814.95574724
,290275.207729775,9125800.36608635
,290275.721450229,9125793.68772045
,290275.618706138,9125784.95447273
,290273.872056595,9125778.48159501
,290273.872056595,9125773.34439047
,290271.91991887,9125765.74132775
,290274.180288867,9125760.09040276
,290270.481501599,9125755.36417458
,290268.529363874,9125751.45989913
,290267.707411148,9125746.11720641
,290362.026486491,9125858.10826537
,290365.417041487,9125849.99148219
,290360.58806922,9125838.48414403
,290362.745695127,9125832.1140104
,290364.338228534,9125826.15485313
,290364.029996262,9125820.19569587
,290365.468413533,9125811.82205247
,290366.084878077,9125801.34215521
,290364.646460806,9125804.88682634
,290366.958202849,9125796.41043885
,290366.547226486,9125792.55753544
,290365.982133986,9125784.64624045
,290366.804086713,9125777.24866592
,290366.290366259,9125781.66666182
,290368.242503984,9125772.11146137
,290368.345248075,9125768.10444183
,290367.420551257,9125760.29589093
,290366.39311035,9125751.97361958
,290388.894066232,9125773.65262274
,290394.082642817,9125783.5674275
,290398.500638721,9125777.71101433
,290417.508295516,9125779.04668751
,290338.189857428,9125733.01733484
,290345.998408328,9125730.96245302
,290360.793557401,9125734.25026392
,290368.602108301,9125731.37342938
,290368.602108301,9125723.51350644
,290396.702617132,9125725.77387643
,290365.622529668,9125716.01318781
,290367.934271711,9125706.97170782
,290395.675176224,9125715.70495554
,290364.440972624,9125705.53329055
,290395.058711679,9125698.13571601
,290365.879389895,9125697.31376329
,290369.475433073,9125686.47426171
,290369.218572846,9125692.22793079
,290395.007339634,9125685.29270467
,290395.521060088,9125691.5600942
,290367.677411484,9125677.68964195
,290395.623804178,9125676.86768922
,290366.752714667,9125669.67560287
,290396.753989177,9125669.98383514
,290369.7322933,9125662.48351651
,290397.06222145,9125660.42863469
,290371.684431025,9125657.29493992
,290371.222082616,9125660.17177447
,290370.965222389,9125653.39066448
,290372.146779433,9125649.38364493
,290396.086152587,9125647.79111152
,290372.557755797,9125643.16762744
,290365.468413532,9125641.93469835
,290359.303768085,9125642.85939517
,290395.366943952,9125628.47522246
,290372.865988069,9125627.65326973
,290367.934271711,9125620.87215974
,290365.982133986,9125608.23463657
,290374.818125794,9125595.6998575
,290373.379708523,9125591.38460568
,290396.599873041,9125619.1255102
,290398.860243038,9125611.52244748
,290315.894389727,9125622.82429747
,290316.253994045,9125611.8820518
,290312.914811094,9125607.77228816
,290265.549785241,9125628.26973428
,290263.700391606,9125635.66730882
,290268.837596146,9125604.43310522
,290263.494903425,9125591.2818616
,290268.632107964,9125580.39098798
,290312.735008935,9125604.43310522
,290313.06892723,9125602.06999113
,290314.01931007,9125598.80786625
,290313.967938024,9125595.77691557
,290313.711077797,9125593.25968534
,290316.02281984,9125589.71501421
,290313.608333707,9125584.78329786
,290313.659705752,9125580.62216218
,290314.224798251,9125577.43709537
,290266.140563763,9125551.80244472
,290269.017398305,9125541.52803564
,290271.483256484,9125537.00729564
,290276.774577159,9125520.56824111
,290275.079299661,9125536.03122678
,290278.829458975,9125515.1228043
,290278.469854657,9125511.93773749
,290276.825949205,9125506.59504477
,290277.339669658,9125502.27979296
,290278.675342839,9125499.50570251
,290277.750646022,9125493.64928933
,290398.78318497,9125600.81137603
,290400.11885815,9125593.3110574
,290401.557275421,9125577.89944378
,290416.96888904,9125586.94092377
,290419.229259037,9125568.24149925
,290407.310944506,9125562.48783016
,290401.557275421,9125554.06281472
,290371.556000911,9125528.99325657
,290355.014202294,9125505.36211569
,290376.076740906,9125516.97219794
,290327.478785963,9125485.32701798
,290323.16353415,9125480.49804571
,290374.02185909,9125492.00538388
,290376.076740906,9125486.2517148
,290375.152044089,9125481.42274253
,290376.693205451,9125476.59377027
,290418.407306311,9125515.32829249
,290414.708519042,9125515.53378067
,290411.009731774,9125516.3557334
,290407.619176778,9125516.04750113
,290401.660019512,9125515.73926886
,290416.866144949,9125529.81520929
,290405.975271325,9125529.60972111
,290402.070995876,9125544.199382
,290275.079299661,9125479.98432527
,290277.647901931,9125472.48400664
,290276.825949205,9125465.90838483
,290316.793400521,9125478.95688436
,290320.081211427,9125455.32574348
,290492.999516223,9124851.08774556
,290477.793390786,9124866.91033554
,290474.300091699,9124877.59572098
,290467.108005344,9124889.92501187
,290455.806155357,9124910.26834185
,290437.92868356,9124935.74887636
,290421.489629034,9124960.40745815
,290417.585353584,9124976.23004813
,290401.762763603,9124997.60081902
,290401.968251784,9124975.40809541
,290553.002065243,9124906.15857822
,290528.754459817,9124934.51594727
,290521.562373462,9124945.92054135
,290517.974079102,9124947.91988315
,290511.390708474,9124952.18793089
,290508.822106204,9124956.65729884
,290509.078966431,9124967.59954451
,290512.7777537,9124971.29833177
,290521.100025053,9124977.6684654
,290508.667990068,9124984.55231949
,290503.017065075,9124981.67548494
,290494.797537812,9124977.46297722
,290484.21489646,9124993.18282311
,290478.666715558,9125002.2243031
,290475.687136925,9125001.60783856
,290474.248719654,9125009.93010991
,290468.803282842,9125011.57401536
,290464.693519211,9125019.27982217
,290463.152357849,9125022.67037717
,290461.508452396,9125029.86246352
,290458.734361945,9125040.1368726
,290443.630980599,9125062.22685212
,290441.884331056,9125068.39149757
,290429.760528343,9125093.56379982
,290427.397414254,9125099.93393344
,290425.239788348,9125118.32512569
,290438.49377606,9125150.48402611
,290437.774567424,9125130.44892841
,290428.322111071,9125178.01944244
,290427.500158345,9125190.96519788
,290426.8836938,9125201.03411878
,290439.212984695,9125223.22684239
,290395.238513838,9125005.10113764
,290391.847958842,9125010.95755082
,290388.251915664,9125017.22494036
,290385.375081122,9125023.80056217
,290379.621412038,9125031.60911307
,290374.073231135,9125041.06156942
,290366.675656599,9125047.84267941
,290360.202778879,9125057.08964758
,290344.380188898,9125077.84395392
,290338.626519814,9125090.89245345
,290335.338708908,9125092.94733527
,290329.276807552,9125105.48211434
,290325.16704392,9125114.11261797
,290321.160024379,9125123.66781841
,290361.538452059,9125131.57911341
,290371.299140684,9125114.42085025
,290381.368061582,9125097.26258709
,290397.909860198,9125099.93393344
,290392.258935205,9125105.89309071
,290392.156191114,9125115.34554706
,290390.30679748,9125136.30534159
,290394.005584748,9125161.7858761
,290349.055045029,9125153.36086066
,290347.359767531,9125157.57336838
,290347.359767531,9125162.3509686
,290347.25702344,9125167.95052155
,290363.798822057,9125172.984982
,290370.11758364,9125172.4198895
,290383.114711125,9125170.67323996
,290379.518667947,9125170.93010018
,290374.68969568,9125170.57049586
,290310.063662574,9125131.42499728
,290302.871576219,9125169.44031087
,290294.446560775,9125153.00125634
,290287.870938964,9125197.38670356
,290341.041005947,9125186.64994607
,290335.133220727,9125193.43105607
,290338.266915496,9125198.05454015
,290334.824988454,9125204.01369742
,290332.97559482,9125208.38032128
,290331.07482914,9125215.3155474
,290333.951663683,9125210.8975515
,290372.840302046,9125193.6879163
,290376.539089314,9125215.67515172
,290374.68969568,9125226.87425762
,290374.792439771,9125232.31969443
,290376.847321587,9125243.51880033
,290346.743302986,9125250.60814259
,290336.366149816,9125245.88191442
,290336.263405725,9125240.5392217
,290337.188102542,9125235.29927307
,290336.674382088,9125228.2099308
,290340.064937084,9125223.89467899
,290336.87987027,9125219.68217127
,290272.870301709,9125178.58453495
,290278.110250339,9125171.49519269
,290276.87732125,9125166.56347633
,290277.391041704,9125162.50508474
,290290.490913279,9125172.984982
,290285.456452831,9125220.45275195
,290286.072917375,9125230.72716103
,290289.771704644,9125236.5835742
,290289.874448734,9125243.57017238
,290287.408590555,9125249.01560919
,290289.36072828,9125266.99582507
,290374.946555907,9125266.99582508
,290356.658107747,9125265.45466372
,290349.568765482,9125264.94094326
,290378.850831357,9125259.90648281
,290331.485805504,9125262.68057326
,290329.122691415,9125276.03730507
,290330.047388232,9125269.05070689
,290379.056319538,9125285.38701733
,290377.412414086,9125295.55868232
,290377.823390449,9125307.68248503
,290376.590461359,9125321.65568138
,290366.35787072,9125326.21555691
,290358.302013199,9125323.29958683
,290352.342855933,9125323.09409865
,290330.920713004,9125316.9294532
,290330.458364595,9125298.53826095
,290328.50622687,9125290.83245414
,290328.608970961,9125282.51018279
,290326.759577327,9125297.40807595
,290418.612794492,9125260.42020327
,290417.790841765,9125274.18791144
,290415.941448131,9125284.87329688
,290417.174377221,9125296.79161141
,290418.201818128,9125307.88797322
,290420.640353441,9125328.64200575
,290416.352424494,9125348.57463317
,290419.6402354,9125359.67099497
,290368.268190006,9125352.06793226
,290327.787018235,9125354.53379044
,290291.621098278,9125284.05134415
,290287.100358283,9125297.40807596
,290286.072917375,9125308.50443776
,290289.36072828,9125318.98433502
,290281.654921471,9125342.20449954
,290282.168641925,9125348.67737726
,290281.449433289,9125364.80819952
,290279.754155791,9125400.56314311
,290279.394551474,9125413.04655014
,290278.932203065,9125417.8755224
,290278.31573852,9125424.6566324
,290279.754155791,9125430.61578966
,290276.055368523,9125439.76001374
,290319.824351199,9125451.16460782
,290319.721607108,9125446.02740328
,290320.749048016,9125441.71215147
,290321.673744833,9125433.80085648
,290320.646303925,9125428.25267557
,290321.160024379,9125424.14291194
,290322.084721196,9125415.92338468
,290322.701185741,9125408.83404242
,290322.187465287,9125404.41604652
,290323.317650285,9125399.89530652
,290321.160024379,9125395.6827988
,290324.550579375,9125385.51113381
,290325.16704392,9125376.16142155
,290324.550579375,9125365.88701247
,290344.79116526,9125352.63302476
,290382.292758398,9125362.70194566
,290383.422943396,9125368.76384701
,290383.217455215,9125373.18184292
,290381.881782035,9125377.18886246
,290382.190014307,9125382.01783472
,290382.703734761,9125390.64833835
,290382.806478852,9125394.03889334
,290381.676293853,9125397.53219243
,290377.772018403,9125401.53921197
,290377.926134539,9125404.82702288
,290381.316689535,9125409.39913492
,290377.335356017,9125414.09967707
,290377.669274312,9125416.15455889
,290377.232611927,9125420.39275264
,290376.975751699,9125423.03841297
,290377.181239881,9125424.88780661
,290377.309669995,9125427.89307126
,290377.206925904,9125431.61754455
,290376.641833404,9125434.77692534
,290376.4106592,9125437.2170975
,290375.922624769,9125441.58372136
,290379.313179765,9125445.69348499
,290380.854341127,9125449.39227226
,290381.111201354,9125455.04319726
,290377.515158176,9125460.18040179
,290403.971761554,9125491.82558176
,290417.73946972,9125477.44140905
,290421.386884943,9125475.95161973
,290419.588863354,9125464.18742133
,290408.389757458,9125467.47523224
,290377.463786131,9125468.60541724
,290406.129387461,9125449.49501636
,290405.923899279,9125436.7547491
,290406.129387461,9125422.98704093
,290415.376355632,9125422.88429684
,290420.821792443,9125405.21231323
,290416.917516993,9125368.63541691
,290409.108966094,9125374.80006235
,290609.254454949,9124677.57866227
,290627.337414928,9124655.38593866
,290661.859429433,9124604.835846
,290734.294013438,9124643.05664777
,290737.06810389,9124639.76883687
,290741.07512343,9124635.04260869
,290795.324003367,9124559.21746969
,290805.392924264,9124548.53208425
,290808.834851305,9124538.72002358
,290813.098731073,9124529.70422961
,290818.646911975,9124535.09829438
,290828.664460827,9124539.05394187
,290825.325277877,9124536.69082779
,290842.380796947,9124529.13913711
,290849.572883303,9124520.09765712
,290856.559481476,9124506.9464135
,290878.752205086,9124486.60308352
,290892.674029388,9124467.80091491
,290894.985771431,9124464.51310401
,290917.383983223,9124428.75816041
,290938.241033653,9124409.9559918
,290937.624569108,9124395.26358682
,290940.604147741,9124385.70838637
,290954.371855906,9124383.85899274
,290954.680088179,9124358.63531845
,290960.0227809,9124359.25178299
,290696.843792346,9124558.67806322
,290684.925477815,9124569.15796048
,290683.281572362,9124581.69273956
,290747.599373195,9124494.36026238
,290741.434727748,9124491.07245148
,290763.421963177,9124474.63339695
,290777.189671342,9124454.18732288
,290784.998222242,9124443.9129138
,290792.293052688,9124434.04948109
,290801.334532678,9124421.82293428
,290810.992477212,9124410.11010793
,290813.972055844,9124405.79485612
,290820.342189473,9124393.56830931
,290841.404728085,9124368.49875117
,290855.686156704,9124344.55937801
,290974.252837474,9124341.27156711
,290998.21789665,9124324.80682656
,290994.59616745,9124320.87686509
,290990.435031773,9124317.48631009
,290985.811547688,9124311.09049044
,290981.496295875,9124301.30411579
,291007.387806753,9124270.63500469
,291003.457845281,9124277.41611468
,291012.396581179,9124288.05012808
,290941.73433274,9124237.96238382
,290947.205455574,9124219.31433134
,290958.378875447,9124192.80635592
,290964.543520895,9124193.34576239
,291078.204171329,9124206.21445976
,291059.093770442,9124204.36506613
,291087.4511395,9124158.13022527
,291101.873022697,9124129.18991979
,291010.393071409,9124089.08619626
,291063.100789983,9124013.87752181
,291066.183112707,9123976.58141685
,291174.680872579,9123982.7460623
,291167.976820655,9123765.67348449
,291163.892743046,9123767.52287812
,291158.49867828,9123772.45459448
,291151.948742492,9123774.84339459
,291142.008251708,9123777.30925277
,291138.232406372,9123780.6227497
,291131.913644788,9123779.1586464
,291123.591373435,9123782.62625947
,291118.890831281,9123781.23921424
,291111.64737288,9123781.74009169
,291107.755940442,9123780.12187226
,291106.831243625,9123779.62099481
,291104.047027156,9123777.92995064
,291099.510727156,9123775.15162686
,291095.696352786,9123771.60695573
,291085.909978138,9123766.09730387
,291085.794391036,9123763.78556182
,291068.841616056,9123751.37921286
,291059.363473681,9123745.75397389
,291073.002751733,9123747.37219332
,291065.374002992,9123740.82225753
,291082.78912638,9123743.51928992
,291087.797900806,9123737.89405095
,291081.556197291,9123753.30566456
,291085.717332968,9123748.60512241
,291090.49493319,9123744.05869639
,291095.349591479,9123750.53157411
,291099.202494884,9123753.92212911
,291106.368895216,9123761.24264558
,291114.69116657,9123765.32672319
,291115.92409566,9123773.4948784
,291101.206004654,9123746.29338037
,291094.424894662,9123738.04816708
,291090.88022353,9123731.57528936
,291089.724352509,9123733.6558572
,291054.277641187,9123710.61549484
,291045.493021424,9123727.41415368
,290978.760734457,9123634.79035584
,291018.830929865,9123637.87267856
,290989.230367856,9123629.6202591
,290944.855184497,9123550.79706162
,290987.237121947,9123965.83181636
,290988.624167173,9123937.32033116
,290974.907831053,9123924.52869186
,290923.587157704,9123759.0079616
,290923.895389976,9123772.57018159
,290910.641402265,9123813.87330608
,290909.716705448,9123712.1566562
,290808.616520112,9123471.11901922
,290877.352316849,9123375.25878251
,290776.252131514,9123377.72464069
,290839.747979621,9123282.48086853
,290830.192779178,9123271.38450672
,290834.508030991,9123239.63658267
,290830.809243722,9123231.31431132
,290816.630559194,9123222.06734315
,290801.989526256,9123211.58744589
,290796.441345354,9123200.18285181
,290815.089397832,9123169.35962457
,290807.768881363,9123187.00592217
,290785.807331957,9123174.368399
,290785.807331957,9123158.87972731
,290782.224131791,9123157.06886271
,290778.987692931,9123155.06535294
,290794.476364617,9123116.9986673
,290790.700519281,9123119.61864162
,290782.147073723,9123124.93564832
,290773.439512028,9123128.86560979
,290771.204828054,9123123.24037082
,290764.809008402,9123122.85508048
,290763.190788972,9123132.48733899
,290751.477962622,9123127.47856456
,290748.857988307,9123119.46452548
,290750.861498078,9123112.99164776
,290751.863252963,9123105.13172482
,290675.421649417,9123146.28073318
,290653.845390351,9123159.84295316
,290606.069388134,9123077.85316871
,290764.346659994,9123089.56599506
,290758.952595227,9123097.65709221
,290748.703872171,9123099.19825357
,290751.015614214,9123087.33131109
,290746.623304333,9123086.3295562
,290741.845704111,9123086.17544007
,290738.301032979,9123094.88300176
,290738.840439455,9123103.9758538
,290734.21695537,9123099.81471812
,290730.055819693,9123094.03536301
,290727.821135718,9123089.7201112
,290727.589961514,9123079.47138814
,290721.040025726,9123073.07556849
,290728.822890604,9123055.12103863
,290744.080388086,9123042.6376316
,290747.779175354,9123033.62183763
,290750.630323873,9123027.91954059
,290750.013859329,9123022.8337081
,290752.479717507,9123017.20846912
,290758.336130682,9123011.35205595
,290754.174995005,9123011.42911402
,290760.724930793,9123006.11210732
,290756.872027389,9123001.5656813
,290758.02789841,9122996.0175004
,290758.721421023,9122990.00697109
,290760.262582385,9122980.76000291
,290781.45355111,9123010.5044172
,290788.350248204,9123004.64800402
,290788.080544966,9123001.48862323
,290786.924673944,9122996.74955204
,290785.614686787,9123001.60421033
,290787.579667523,9122987.4255258
,290785.884390025,9122979.41148672
,290786.346738434,9122971.55156378
,290784.189112527,9122961.99636333
,290785.730273889,9122955.83171789
,290785.730273889,9122951.36234994
,290785.730273889,9122947.66356267
,290776.386983133,9122942.51993662
,290775.50081535,9122945.35182063
,290762.901821215,9122957.89302121
,290760.127730764,9122960.97534393
,290584.897683898,9123035.64461193
,290577.731283565,9123037.33988943
,290567.482560507,9123017.99831433
,290555.384443815,9123006.51666219
,290621.654382383,9122934.39031044
,290645.388267359,9122932.23268454
,290645.696499631,9122918.36223228
,290615.027388527,9122919.44104523
,290615.489736935,9122912.35170296
,290614.642098186,9122923.83335511
,290599.615774906,9122917.43753546
,290588.750587304,9122917.43753546
,290582.470354753,9122913.66169012
,290577.846870667,9122909.80878672
,290575.072780215,9122906.76499303
,290572.375747832,9122903.87531548
,290570.218121925,9122898.09596037
,290566.519334656,9122893.85776662
,290562.127024774,9122888.15546958
,290556.732960007,9122883.5319855
,290553.958869555,9122880.68083698
,290471.121446345,9122923.1398325
,290451.086348638,9122897.86478616
,290451.856929319,9122910.03996092
,290404.69739164,9122866.42509438
,290397.145700966,9122831.8260218
,290402.847998006,9122845.38824179
,290415.639637311,9122862.64924904
,290366.630705998,9122797.14989115
,290561.587618297,9122862.64924904
,290552.95711467,9122850.31995814
,290538.161965594,9122812.56150477
,290529.685578103,9122844.1553127
,290502.407021994,9122816.41440818
,290507.801086762,9122784.05001958
,290493.005937686,9122781.27592913
,290478.827253155,9122788.67350366
,290485.91659542,9122798.84516865
,290458.792155448,9122744.59628871
,290446.771096824,9122725.79412009
,290428.27716048,9122720.86240373
,290412.711430723,9122698.28438978
,290410.476746748,9122703.98668682
,290408.627353113,9122709.38075158
,290408.935585386,9122715.54539703
,290407.163249819,9122719.70653271
,290404.389159368,9122697.20557682
,290396.914526762,9122702.90787386
,290397.608049375,9122709.61192579
,290390.672823246,9122704.68020943
,290387.282268249,9122701.44377057
,290382.042319618,9122696.51205421
,290376.879429055,9122690.80975717
,290377.4958936,9122686.14774405
,290378.72882269,9122677.94105979
,290387.86020376,9122680.40691797
,290382.119377686,9122672.31582082
,290384.585235865,9122665.53471083
,290385.20170041,9122658.21419436
,290367.632460883,9122675.32108548
,290371.177132016,9122671.08289174
,290372.795351446,9122665.07236242
,290374.952977353,9122658.67654277
,290376.956487123,9122654.5154071
,290377.264719396,9122648.65899392
,290361.390757367,9122668.15468515
,290357.769028166,9122662.37533004
,290358.924899187,9122654.05305869
,290362.623686456,9122644.65197438
,290352.374963399,9122651.74131664
,290351.989673058,9122643.65021949
,290354.301415101,9122636.32970302
,290354.917879646,9122631.08975439
