"","E","N","agua_10","esg_10","lixo_10","palfac_10","rnmpr_10","v7_10,v21_10","v22_10","v3_10","v4_10","v5_10","v1_10","v8_10","uso_10","NA"
"294",217054.81488968,9041408.28481646,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"295",217098.359658248,9041449.64018326,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"296",217116.969573307,9041458.39779035,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"297",217136.309288955,9041481.26487552,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"298",217143.91137844,9041487.46818054,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"299",217148.533448847,9041488.38043128,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"300",217155.649004604,9041490.44819962,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"301",217164.893145418,9041497.25967179,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"302",217283.729008242,9041507.84178036,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"303",217518.359898096,9041577.78100361,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"304",218146.26208117,9043781.50511179,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"305",218141.640010763,9043785.3973816,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"306",218136.653040061,9043787.70841681,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"307",218133.247303972,9043790.14108544,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"308",218128.990133861,9043792.45212064,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"309",218124.368063454,9043794.27662212,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"310",218119.624359616,9043796.83092419,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"311",221692.119883673,9048752.05530043,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"312",221775.80368472,9048816.27775239,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"313",221998.027964536,9048909.32732769,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"314",222009.035790109,9048918.87555208,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"315",222775.022326582,9049327.92878307,1,1,1,1,2,1,1,1,1,1,1,1,1,15
"316",224681.383102469,9049923.81096523,1,1,2,2,4,1,2,3,2,2,3,1,2,21
"317",225304.389539915,9050526.62625301,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"318",225648.429701632,9050827.79063003,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"319",225701.70514474,9050872.55173292,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"320",225701.279427729,9050901.25722281,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"321",225704.867613966,9050895.66208495,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"322",225706.631298726,9050893.10778288,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"323",225708.63825035,9050891.04001454,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"324",225654.876273515,9050991.02269545,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"325",225686.865866066,9050986.40062504,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"326",226916.093327376,9051460.52774202,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"327",229657.224345392,9053627.91386245,2,1,2,2,2,1,1,2,1,1,1,1,1,20
"328",229688.849037648,9053632.53593285,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"329",229718.223511417,9053709.83397873,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"330",229747.415535038,9053709.65152859,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"331",229764.140131904,9053709.34744501,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"332",229773.262639286,9053709.65152859,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"333",229801.724862316,9053708.13111069,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"334",229815.286989957,9053706.30660921,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"335",229830.977702653,9053703.26577342,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"336",229859.439925684,9053695.96776751,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"337",229874.887371517,9053712.69236438,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"338",229711.807347892,9053625.35956038,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"339",230434.522791018,9053813.98260467,2,1,2,2,2,1,1,2,1,1,1,1,1,21
"340",230486.581899809,9053918.6481727,1,1,1,1,2,1,1,1,1,1,1,1,1,15
"341",230771.751480557,9053968.36583793,1,1,1,1,2,1,1,1,1,1,1,1,1,19
"342",231085.839409705,9054061.7194968,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"343",231089.245145794,9054045.78551724,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"344",231114.909799894,9054060.62479591,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"345",234424.433844499,9053880.42486677,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"346",234479.5946058,9053912.7185429,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"347",234593.504314638,9053955.89841117,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"348",236596.320401905,9054044.38673277,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"349",236853.940010361,9057563.60681372,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"350",237130.504025812,9058023.9285362,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"351",237135.186912935,9058029.7061242,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"352",237227.324237489,9058186.85651803,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"353",237237.358995609,9058197.34740152,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"354",237246.572728064,9058199.71925344,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"355",237262.902016277,9058204.91908264,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"356",237262.537115982,9058214.1328151,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"357",237261.624865244,9058227.45167588,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"358",237263.723041941,9058232.56028001,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"359",237264.863355364,9058237.30398385,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"360",237266.140506397,9058242.36697545,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"361",237271.294723068,9058251.30703268,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"362",237282.424182074,9058267.2714206,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"363",237290.634438717,9058291.53729023,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"364",237300.121846394,9058288.80053802,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"365",237307.146177078,9058285.79011058,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"366",237315.265208647,9058282.77968315,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"367",237297.749994475,9058308.77882918,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"368",237304.591875011,9058304.85615101,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"369",237312.072331064,9058302.02817372,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"370",237318.458086231,9058297.46692003,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"371",237314.352957909,9058328.20976991,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"372",237320.82993815,9058326.93261887,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"373",237327.945493908,9058323.28361592,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"374",237334.513699222,9058336.14635133,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"375",237321.377288593,9058344.17415782,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"376",237313.440707171,9058349.73888733,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"377",237326.942018096,9058355.7597422,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"378",237344.913357637,9058378.47478558,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"379",237349.88512416,9058386.32014193,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"380",237355.632303811,9058392.75150963,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"381",237361.242645852,9058396.9706693,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"382",237365.165324026,9058403.03713671,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"383",237366.077574765,9058407.37032771,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"384",237367.856463704,9058413.61924527,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"385",237368.586264295,9058420.18745059,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"386",237369.680965181,9058417.49631091,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"387",237371.551079194,9058423.12945922,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"388",237377.936834362,9058430.65552781,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"389",237379.533273154,9058434.66943106,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"390",237404.71139353,9058488.85712492,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"391",237439.103246363,9058549.61302409,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"392",237456.43601039,9058562.74943472,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"393",237459.172762605,9058567.6755887,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"394",237466.835668807,9058572.96664299,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"395",238212.509422271,9060191.29945268,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"396",238276.731874246,9060252.96760259,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"397",238299.811817924,9060271.85119287,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"398",238300.541618515,9060279.60532415,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"399",238301.180194032,9060284.89637843,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"400",238314.407829737,9060295.47848699,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"401",238314.772730032,9060290.82600823,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"402",238313.76925422,9060286.44720468,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"403",238340.863101147,9060317.37250471,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"404",238339.312274892,9060308.06754718,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"405",238330.554667804,9060301.59056694,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"406",238337.487773415,9060293.92766074,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"407",238335.115921496,9060286.08230439,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"408",238354.090736852,9060292.83295985,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"409",238352.083785227,9060283.07187695,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"410",238369.142874033,9060312.81125102,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"411",238354.615281026,9060317.82863008,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"412",238359.746691429,9060316.34622263,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"413",238359.404597402,9060328.43354491,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"414",238368.162204489,9060334.50001232,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"415",238376.919811577,9060333.67898666,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"416",238385.58619359,9060338.01217766,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"417",238385.723031201,9060330.12120878,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"418",238390.375509966,9060328.38793237,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"419",238396.077077081,9060329.11773296,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"420",238402.599669859,9060327.47568163,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"421",238283.32288583,9060358.17291898,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"422",238593.032011474,9060502.21731055,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"423",238603.659732575,9060528.12523152,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"424",238790.853584069,9061336.26535428,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"425",238790.306233626,9061331.15675015,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"426",238796.783213867,9061445.09686736,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"427",238800.158541599,9061452.02997297,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"428",238800.067316525,9061466.16985941,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"429",238804.263669921,9061479.30627005,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"430",238806.544296767,9061488.70245265,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"431",238807.456547505,9061495.45310811,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"432",238785.197629491,9061471.91703906,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"433",238788.299282001,9061479.21504497,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"434",238789.21153274,9061487.24285147,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"435",238793.590336283,9061492.16900545,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"436",238795.41483776,9061497.55128481,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"437",238796.783213867,9061506.85624234,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"438",238796.60076372,9061513.65251034,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"439",238797.649852069,9061519.12601477,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"440",238798.972615639,9061524.5995192,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"441",238799.70241623,9061530.71159915,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"442",238799.155065787,9061536.91490416,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"443",238798.972615639,9061544.57781037,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"444",238813.659852525,9061564.55610153,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"445",238793.955236579,9061578.33108768,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"446",238793.407886136,9061571.67165729,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"447",238795.779738055,9061566.01570272,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"448",238870.036948151,9061476.34145514,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"449",238877.243728983,9061476.15900499,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"450",238882.89968356,9061475.97655485,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"451",238884.632959963,9061525.19248218,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"452",238883.652290419,9061529.59409199,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"453",238884.541734889,9061535.06759642,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"454",238885.362760554,9061539.44639996,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"455",238885.294341748,9061543.91642858,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"456",238884.815410111,9061548.36365093,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"457",238885.704854581,9061553.47225506,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"458",238885.796079654,9061558.03350875,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"459",238886.252205024,9061562.86843767,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"460",238886.708330393,9061566.88234092,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"461",238885.796079654,9061571.35236953,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"462",238806.79516572,9061614.77550467,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"463",238800.865535921,9061625.99618876,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"464",238780.704794605,9061615.77898049,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"465",238779.15396835,9061622.25596073,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"466",238797.946333559,9061644.42365367,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"467",238790.648327653,9061661.84764277,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"468",238784.536247706,9061673.15955193,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"469",238782.073170713,9061679.91020739,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"470",238799.497159814,9061712.7968465,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"471",238808.345991975,9061714.11961007,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"472",238820.661376942,9061717.03881244,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"473",238987.055911603,9063187.31332731,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"474",239085.214091041,9063369.30734959,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"475",239111.943037672,9063414.28131099,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"476",239127.998650666,9063434.16837708,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"477",239245.314095608,9063598.00860968,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"478",239333.255066777,9063733.93396968,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"479",239351.773756764,9063790.03739008,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"480",239597.899005951,9063986.99232448,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"481",242537.71823511,9065741.5241694,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"482",242543.282964614,9065744.07847146,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"483",242548.391568748,9065747.72747442,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"484",242553.500172882,9065750.46422663,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"485",242557.331625983,9065754.7518051,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"486",242562.440230117,9065757.67100746,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"487",242567.640059325,9065761.13756027,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"488",242572.292538091,9065764.1479877,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"489",242578.404618037,9065767.79699066,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"490",242583.057096802,9065771.62844376,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"491",243848.713771083,9067018.67520298,1,1,1,1,2,1,1,1,1,1,1,1,1,20
"492",243855.281976398,9067017.48927702,1,1,1,1,2,1,1,1,1,1,1,1,1,20
"493",243861.029156049,9067015.02620003,1,1,1,1,2,1,1,1,1,1,1,1,1,20
"494",244189.120134069,9067562.10296777,1,1,1,1,2,1,1,1,1,1,1,1,1,15
"495",244397.250140006,9067929.46634008,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"496",249038.234545898,9069744.66285909,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"497",249074.724575429,9069752.87311573,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"498",249195.689023324,9069782.9773901,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"499",249216.123439861,9069804.14160722,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"500",249530.348206659,9069850.25588204,1,1,1,1,2,1,1,1,1,1,1,1,1,15
"501",250761.111290201,9070982.58711092,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"502",250787.201661315,9070994.62882067,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"503",250792.127815302,9071001.78998896,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"504",250797.624126,9071005.91792355,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"505",250795.845237061,9071007.30910593,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"506",250807.864140537,9071016.20355062,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"507",250812.972744672,9071023.04543116,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"508",250820.726875947,9071031.34691288,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"509",250823.737303383,9071034.26611524,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"510",250827.568756484,9071037.36776775,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"511",250830.852859142,9071040.56064533,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"512",250890.14915713,9071075.68229876,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"513",250903.14873015,9071091.50984907,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"514",250909.306422633,9071098.44295468,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"515",250912.955425586,9071103.09543344,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"516",250915.372890043,9071105.28483522,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"517",250917.972804647,9071108.43210026,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"518",250936.445882097,9071121.75096104,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"519",250940.68784803,9071119.01420883,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"520",250946.115739923,9071128.36477889,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"521",250959.845113534,9071145.4238677,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"522",250953.231295681,9071151.76401033,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"523",250948.715654527,9071156.64455178,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"524",250953.09445807,9071176.07549251,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"525",250959.75388846,9071195.00469533,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"526",250972.479786259,9071195.41520816,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"527",250977.679615467,9071212.10939667,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"528",250998.205257078,9071232.36136306,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"529",251049.656198717,9071257.67632104,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"530",251060.603207576,9071250.42392768,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"531",251083.010366335,9071283.77809529,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"532",251086.465516006,9071287.6779672,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"533",251095.257332496,9071295.16982639,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"534",251115.782974107,9071310.76931401,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"535",251128.782547128,9071326.30038284,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"536",251147.529299799,9071341.0788448,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"537",251204.453745868,9071437.82303559,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"538",251379.674306421,9071617.4908185,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"539",251383.300503106,9071616.1908612,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"540",251388.979263952,9071614.48039106,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"541",251393.973836744,9071614.54880987,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"542",251400.131529227,9071612.01731407,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"543",251405.468196046,9071614.06987823,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"544",251404.099819939,9071609.28056186,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"545",251744.004445019,9072037.65070228,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"546",251841.98017431,9072150.67856875,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"547",252450.497029275,9072562.86766171,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"548",252458.604657711,9072563.85973439,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"549",252395.112006328,9072640.4203776,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"550",252410.643075147,9072655.26725836,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"551",252418.374400154,9072664.6406347,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"552",252466.199145108,9072711.37067877,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"553",252469.346410155,9072716.15999515,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"554",252474.135726531,9072718.69149095,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"555",252476.256709497,9072732.71734605,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"556",252507.660941162,9072775.34226179,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"557",252523.94461684,9072769.25298812,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"558",252529.076027243,9072775.82119343,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"559",252541.186155794,9072782.32097994,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"560",252566.227438559,9072803.05187797,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"561",252568.416840331,9072832.47196428,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"562",252577.584960251,9072842.59794747,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"563",252588.805644332,9072850.67136651,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"564",252605.910345674,9072857.51324704,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"565",252617.952055419,9072868.4602559,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"566",252639.709235527,9072873.89955093,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"567",252659.824364306,9072887.17279917,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"568",252662.082184883,9072894.25414553,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"569",252646.516906662,9072880.22829043,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"570",252688.526053159,9072921.45062066,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"571",252698.788873965,9072927.12938151,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"572",252706.999130609,9072933.21865519,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"573",252714.935712032,9072940.40262975,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"574",252721.435498542,9072946.01297179,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"575",252730.056268019,9072951.62331383,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"576",252738.266524663,9072957.91784393,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"577",252748.529345469,9072965.85442535,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"578",252767.276098141,9072980.08553687,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"579",252776.44421806,9072999.24280237,2,2,2,2,3,1,1,1,1,1,1,1,1,21
"580",252892.071999136,9073066.15639402,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"581",252906.576785875,9073076.008702,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"582",252919.986871728,9073085.17682192,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"583",253581.323044439,9073447.24913993,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"584",253691.340483475,9073526.34127894,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"585",253799.715871181,9073698.75666848,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"586",253807.240576964,9073703.1185097,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"587",253843.914419451,9073634.16931621,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"588",253852.124676095,9073639.64282064,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"589",253877.850146915,9073651.71873979,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"590",253870.871428767,9073661.81051358,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"591",253901.454634768,9073667.93399666,2,2,2,2,5,2,1,1,1,1,1,1,1,24
"592",253927.453780808,9073681.95985176,2,2,2,2,5,2,1,1,1,1,1,1,1,24
"593",253953.863439681,9073708.09583541,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"594",253879.971129881,9073769.46750383,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"595",253920.475062661,9073784.348594,1,1,1,1,2,1,1,1,1,1,1,1,1,21
